id_invoice,issuedDate,country,service,total,discount,tax,invoiceStatus,balance,dueDate,client
53,25-09-2022,Botswana,Web Development,2876.98,433.64,93.23,Paid,2536.57,04-10-2022,Company A
11,19-07-2022,Chile,IoT Solution,4277.76,693.59,184.57,Paid,3768.74,30-07-2022,Company A
95,18-05-2023,Spain,Mobile App Development,3977.06,212.52,375.8,Overdue,4140.34,14-06-2023,Company D
69,16-11-2022,Slovenia,Mobile App Development,3121.01,622.09,277.83,Paid,2776.75,05-12-2022,Company E
36,08-05-2023,Eritrea,Web Development,2964.05,195.04,54.91,Pending,2823.92,01-06-2023,Company A
57,11-11-2022,Sierra Leone,E-commerce Development,3719.59,23.94,287.91,Paid,3983.56,24-11-2022,Company B
100,10-07-2022,Chad,UI/UX Design,578.51,36.4,24.73,Paid,566.84,25-07-2022,Company E
92,11-08-2022,Bolivia,UI/UX Design,888.48,150.49,28.57,Overdue,766.56,05-09-2022,Company E
32,05-01-2023,Canada,IoT Solution,2191.2,395.87,49.91,Paid,1845.24,13-01-2023,Company A
65,04-07-2023,Kuwait,UI/UX Design,980.46,192.27,55.41,Paid,843.6,27-07-2023,Company D
77,28-03-2023,Romania,UI/UX Design,321.29,0.64,14.63,Overdue,335.28,26-04-2023,Company E
31,26-08-2022,Mayotte,UI/UX Design,240.29,36.08,16.9,Paid,221.11,15-09-2022,Company C
13,17-12-2022,Montserrat,Mobile App Development,1752.55,312.92,170.65,Paid,1610.28,03-01-2023,Company B
29,25-04-2023,Uzbekistan,Web Development,1518.43,296.29,87.92,Pending,1310.06,23-05-2023,Company A
56,17-12-2022,Samoa,IoT Solution,5315,728.88,152.75,Paid,4738.87,15-01-2023,Company A
100,23-08-2022,Malawi,E-commerce Development,4231.75,396.3,302.7,Pending,4138.15,31-08-2022,Company D
29,22-11-2022,Kyrgyz Republic,UI/UX Design,477.85,48.77,15.54,Pending,444.62,11-12-2022,Company C
9,08-05-2023,Samoa,IoT Solution,4595.17,153.47,15.02,Paid,4456.72,19-05-2023,Company D
62,12-09-2022,Puerto Rico,E-commerce Development,1861.14,303.8,165.16,Pending,1722.5,29-09-2022,Company C
40,23-08-2022,Netherlands Antilles,Mobile App Development,1537.79,56.51,79.67,Paid,1560.95,04-09-2022,Company D
27,20-11-2022,Senegal,UI/UX Design,606.42,0.35,20.06,Pending,626.13,14-12-2022,Company C
44,25-01-2023,Guyana,UI/UX Design,396.78,45.25,6.04,Pending,357.57,21-02-2023,Company B
38,03-06-2023,Qatar,UI/UX Design,612.55,103.7,9.57,Pending,518.42,22-06-2023,Company A
48,25-08-2022,Hong Kong,Mobile App Development,3509.07,425.49,14.37,Pending,3097.95,04-09-2022,Company B
63,24-06-2023,United Arab Emirates,AI Solution,4331.09,820.12,38.04,Overdue,3549.01,14-07-2023,Company C
97,13-05-2023,Uzbekistan,AI Solution,8951.65,10.73,700.93,Paid,9641.85,30-05-2023,Company E
91,24-01-2023,Nicaragua,IoT Solution,5086.9,102.03,366.85,Pending,5351.72,13-02-2023,Company E
70,06-01-2023,Nepal,Mobile App Development,4734.26,775.44,212.69,Overdue,4171.51,18-01-2023,Company B
68,11-07-2022,Saint Barthelemy,E-commerce Development,2485.76,140.83,240.42,Overdue,2585.35,31-07-2022,Company B
44,12-10-2022,Puerto Rico,Web Development,1454.15,26.64,112.66,Paid,1540.17,19-10-2022,Company C
26,07-11-2022,Vanuatu,E-commerce Development,1661.27,123.62,34.64,Pending,1572.29,29-11-2022,Company A
40,02-05-2023,Turkey,UI/UX Design,835.42,72.73,80.35,Overdue,843.04,17-05-2023,Company C
31,02-10-2022,Mongolia,E-commerce Development,3474.39,217.39,130.14,Overdue,3387.14,25-10-2022,Company A
97,07-01-2023,Cape Verde,IoT Solution,4792.57,15.63,130.14,Overdue,4907.08,28-01-2023,Company A
8,20-11-2022,Monaco,IoT Solution,4878.62,858.22,406.91,Paid,4427.31,12-12-2022,Company D
15,25-10-2022,Gabon,E-commerce Development,2752.6,150.12,155.32,Overdue,2757.8,03-11-2022,Company B
75,04-07-2023,Mongolia,UI/UX Design,721.39,45.11,26.14,Overdue,702.42,26-07-2023,Company A
89,19-05-2023,Iceland,IoT Solution,5082.02,967.6,112.13,Overdue,4226.55,05-06-2023,Company B
57,18-10-2022,Nepal,Web Development,2042.88,272.34,160.01,Paid,1930.55,13-11-2022,Company D
97,05-05-2023,Denmark,E-commerce Development,2913.07,79.91,67.68,Paid,2900.84,01-06-2023,Company A
47,03-05-2023,Antarctica (the territory South of 60 deg S),E-commerce Development,4084.59,100.04,136.22,Overdue,4120.77,26-05-2023,Company B
98,19-11-2022,Suriname,Mobile App Development,3664.16,306.54,230.04,Overdue,3587.66,05-12-2022,Company E
9,02-02-2023,Armenia,AI Solution,4196.45,75.14,248.03,Paid,4369.34,15-02-2023,Company E
65,16-12-2022,Barbados,AI Solution,3457.76,10.67,158.84,Pending,3605.93,24-12-2022,Company B
73,16-07-2022,Sao Tome and Principe,E-commerce Development,3492.04,664.69,109.89,Overdue,2937.24,04-08-2022,Company D
39,14-11-2022,United Arab Emirates,IoT Solution,6694.8,1260.96,27.6,Paid,5461.44,23-11-2022,Company C
14,19-08-2022,British Indian Ocean Territory (Chagos Archipelago),IoT Solution,3108.74,360.58,260.46,Paid,3008.62,06-09-2022,Company E
47,10-11-2022,Cook Islands,AI Solution,7202.52,211.62,708.63,Paid,7699.53,18-11-2022,Company E
41,23-05-2023,Guatemala,Web Development,1103.83,197.37,77.59,Paid,984.05,12-06-2023,Company E
97,07-09-2022,Ethiopia,AI Solution,6124.18,697.41,135.6,Pending,5562.37,03-10-2022,Company D
60,21-12-2022,Serbia,IoT Solution,6635.37,272.77,149.94,Paid,6512.54,19-01-2023,Company B
2,22-05-2023,Puerto Rico,UI/UX Design,312.68,61.39,14.89,Overdue,266.18,02-06-2023,Company C
50,12-09-2022,Vanuatu,UI/UX Design,300.89,45.32,25.34,Pending,280.91,20-09-2022,Company D
100,24-05-2023,Vanuatu,E-commerce Development,1069.8,211.04,1.78,Pending,860.54,05-06-2023,Company E
99,27-02-2023,Northern Mariana Islands,IoT Solution,4566.18,214.66,369.01,Paid,4720.53,18-03-2023,Company D
88,15-02-2023,Samoa,E-commerce Development,4204.43,370.23,206.05,Overdue,4040.25,02-03-2023,Company E
92,17-09-2022,Turks and Caicos Islands,UI/UX Design,619.02,74.67,57.8,Paid,602.15,04-10-2022,Company C
72,28-08-2022,Montenegro,AI Solution,3622.9,190.15,215.56,Paid,3648.31,24-09-2022,Company E
58,14-01-2023,Moldova,E-commerce Development,2773.25,505.07,192.86,Pending,2461.04,23-01-2023,Company B
93,05-10-2022,Jamaica,AI Solution,3735.11,76.88,368.05,Paid,4026.28,24-10-2022,Company D
57,25-05-2023,Guam,Mobile App Development,4427.37,447.71,432.28,Paid,4411.94,02-06-2023,Company B
55,09-12-2022,Denmark,Web Development,1267.99,46.3,25.28,Overdue,1246.97,04-01-2023,Company C
8,26-06-2023,Cape Verde,UI/UX Design,367.54,9.69,1.37,Pending,359.22,22-07-2023,Company B
14,24-06-2023,Kazakhstan,AI Solution,5508.23,573.17,335.5,Overdue,5270.56,13-07-2023,Company B
39,31-12-2022,Cayman Islands,UI/UX Design,703.92,88.9,9.5,Paid,624.52,18-01-2023,Company E
100,29-05-2023,Gambia,Mobile App Development,2163.65,209.08,152.17,Overdue,2106.74,13-06-2023,Company D
45,09-06-2023,Mexico,Mobile App Development,3555.15,319.44,217.1,Paid,3452.81,05-07-2023,Company D
4,09-05-2023,United Arab Emirates,IoT Solution,4091.43,693.4,113.88,Pending,3511.91,05-06-2023,Company E
29,05-12-2022,Kyrgyz Republic,Web Development,2895.21,516.21,58.25,Paid,2437.25,27-12-2022,Company E
7,15-03-2023,Colombia,IoT Solution,7147.58,1101.87,20.59,Pending,6066.3,05-04-2023,Company E
18,10-09-2022,India,Mobile App Development,2683.96,321.8,233.08,Pending,2595.24,09-10-2022,Company C
73,08-08-2022,Spain,Web Development,961.51,125.64,88.72,Pending,924.59,03-09-2022,Company D
62,27-07-2022,Czech Republic,Web Development,2058.68,188.27,96.95,Paid,1967.36,20-08-2022,Company C
26,10-10-2022,Eritrea,E-commerce Development,3333.1,235.48,218.21,Pending,3315.83,04-11-2022,Company E
90,24-03-2023,Germany,UI/UX Design,293.88,39.21,12.05,Paid,266.72,16-04-2023,Company A
24,22-05-2023,Cape Verde,E-commerce Development,3655.82,115.09,219.01,Pending,3759.74,17-06-2023,Company A
11,13-07-2022,Japan,IoT Solution,6461.53,405.79,624.61,Pending,6680.35,01-08-2022,Company C
52,24-09-2022,Mayotte,E-commerce Development,3176.36,365.65,267.77,Pending,3078.48,07-10-2022,Company E
32,02-11-2022,Tonga,UI/UX Design,799.44,144.69,3.67,Overdue,658.42,28-11-2022,Company A
47,07-10-2022,Gabon,Mobile App Development,3539.05,176.55,117.87,Overdue,3480.37,17-10-2022,Company D
64,09-03-2023,Aruba,UI/UX Design,506.63,14.69,0.44,Pending,492.38,22-03-2023,Company E
68,04-04-2023,Algeria,UI/UX Design,764.5,90.23,29.45,Overdue,703.72,11-04-2023,Company C
58,28-05-2023,Western Sahara,AI Solution,3520.13,155.08,302.92,Overdue,3667.97,27-06-2023,Company A
61,09-05-2023,South Georgia and the South Sandwich Islands,UI/UX Design,740.2,103.13,60.18,Paid,697.25,22-05-2023,Company E
63,27-11-2022,Djibouti,Mobile App Development,1306.42,200.43,15.64,Overdue,1121.63,11-12-2022,Company C
49,19-04-2023,Myanmar,E-commerce Development,1155.32,52.2,34.72,Overdue,1137.84,14-05-2023,Company B
6,13-10-2022,Tanzania,Mobile App Development,2580.81,109.15,56,Paid,2527.66,22-10-2022,Company E
59,29-09-2022,Saint Helena,Web Development,2841.55,67.75,207.7,Paid,2981.5,15-10-2022,Company C
93,28-10-2022,Nauru,Web Development,844.49,59.64,2.03,Pending,786.88,10-11-2022,Company D
49,13-05-2023,Comoros,Mobile App Development,2161.26,49.52,125.68,Overdue,2237.42,08-06-2023,Company A
23,20-01-2023,Argentina,IoT Solution,4499.59,542.33,336.88,Pending,4294.14,09-02-2023,Company B
65,05-08-2022,Croatia,IoT Solution,6987.65,1380.43,337.5,Overdue,5944.72,02-09-2022,Company C
91,19-03-2023,Panama,Mobile App Development,2383.22,141.41,75.96,Paid,2317.77,10-04-2023,Company C
59,10-12-2022,Trinidad and Tobago,Mobile App Development,2978.45,505.95,90.61,Overdue,2563.11,28-12-2022,Company C
21,17-10-2022,New Zealand,UI/UX Design,661.17,50.52,3.78,Pending,614.43,16-11-2022,Company B
51,26-08-2022,Costa Rica,UI/UX Design,378.44,14.53,23.43,Overdue,387.34,24-09-2022,Company A
100,27-05-2023,United States of America,AI Solution,6251.86,494.73,190.99,Paid,5948.12,13-06-2023,Company E
43,11-01-2023,Poland,Web Development,2703.95,397.61,266.91,Overdue,2573.25,30-01-2023,Company B
83,27-07-2022,French Polynesia,Web Development,2660.01,530.51,109.93,Overdue,2239.43,26-08-2022,Company C
54,12-01-2023,Mayotte,E-commerce Development,1489.28,11.2,37.46,Overdue,1515.54,28-01-2023,Company C
96,28-03-2023,Brunei Darussalam,IoT Solution,4218.63,221.97,274.32,Pending,4270.98,27-04-2023,Company E
84,27-04-2023,Mayotte,Web Development,1291.73,201.38,116.58,Paid,1206.93,26-05-2023,Company C
3,03-02-2023,Isle of Man,Mobile App Development,2101.65,48.43,6.69,Paid,2059.91,16-02-2023,Company E
59,10-07-2022,Egypt,Mobile App Development,2100.24,216.32,57.3,Pending,1941.22,04-08-2022,Company D
68,20-04-2023,Benin,Web Development,2140.29,177.18,200.39,Overdue,2163.5,09-05-2023,Company D
3,20-09-2022,Tunisia,Web Development,1350.51,138,57.3,Overdue,1269.81,29-09-2022,Company C
46,05-05-2023,Antarctica (the territory South of 60 deg S),AI Solution,9533.43,1709.02,749.05,Paid,8573.46,01-06-2023,Company D
10,09-01-2023,Macao,Web Development,868.19,106.98,73.98,Pending,835.19,23-01-2023,Company C
53,03-03-2023,Italy,Web Development,2948.92,587.7,136.4,Paid,2497.62,28-03-2023,Company B
60,23-06-2023,Honduras,E-commerce Development,3448.79,605.21,317.33,Paid,3160.91,20-07-2023,Company B
68,17-03-2023,United Arab Emirates,E-commerce Development,1484.52,184.76,34.52,Paid,1334.28,15-04-2023,Company A
18,30-01-2023,Yemen,Mobile App Development,3624.93,68.72,184.75,Paid,3740.96,09-02-2023,Company C
2,10-04-2023,Canada,UI/UX Design,561.44,8.26,0.68,Paid,553.86,04-05-2023,Company C
36,23-05-2023,Bahrain,Web Development,2394.96,165.25,55.22,Paid,2284.93,03-06-2023,Company A
82,14-12-2022,Turkmenistan,UI/UX Design,868.68,10.07,42.4,Overdue,901.01,25-12-2022,Company B
68,18-08-2022,Saint Barthelemy,IoT Solution,5022.18,362.09,74.82,Paid,4734.91,09-09-2022,Company D
92,19-10-2022,Libyan Arab Jamahiriya,UI/UX Design,717.79,18.86,9.76,Pending,708.69,17-11-2022,Company B
91,14-05-2023,Cameroon,UI/UX Design,759.32,0.62,13.67,Pending,772.37,25-05-2023,Company A
74,05-05-2023,Cocos (Keeling) Islands,AI Solution,4190.24,207.12,329.39,Overdue,4312.51,30-05-2023,Company A
52,20-09-2022,Hungary,Mobile App Development,1855.01,168.03,176.27,Paid,1863.25,01-10-2022,Company B
73,18-01-2023,Cuba,AI Solution,9213.69,397.02,343.43,Overdue,9160.1,13-02-2023,Company C
26,16-06-2023,Falkland Islands (Malvinas),IoT Solution,7956.2,97.42,465.33,Paid,8324.11,28-06-2023,Company C
6,20-09-2022,North Macedonia,Web Development,1426.65,58.92,28.79,Paid,1396.52,13-10-2022,Company A
9,10-08-2022,Yemen,Mobile App Development,4044.02,718.14,308.13,Overdue,3634.01,18-08-2022,Company D
20,16-02-2023,Bouvet Island (Bouvetoya),E-commerce Development,4950.66,391.21,196.17,Paid,4755.62,09-03-2023,Company B
92,02-02-2023,Colombia,Web Development,2814.07,64.14,268.38,Pending,3018.31,18-02-2023,Company B
93,04-04-2023,Faroe Islands,E-commerce Development,3512.18,121.02,63.31,Pending,3454.47,20-04-2023,Company D
4,23-07-2022,Aruba,IoT Solution,4468.18,791.07,332.74,Pending,4009.85,12-08-2022,Company A
16,02-11-2022,Burundi,E-commerce Development,4198.86,835.18,227,Paid,3590.68,11-11-2022,Company C
74,27-08-2022,Bahamas,Mobile App Development,4796.13,198.69,115.25,Overdue,4712.69,03-09-2022,Company B
60,07-05-2023,Bhutan,UI/UX Design,527.54,17.71,2.74,Pending,512.57,03-06-2023,Company C
62,29-07-2022,Mayotte,E-commerce Development,1805.91,24.44,92.15,Paid,1873.62,26-08-2022,Company A
2,12-08-2022,Guinea,Web Development,2049.62,113.97,112.63,Pending,2048.28,05-09-2022,Company D
48,13-05-2023,Cote d'Ivoire,AI Solution,4113.41,429.4,214.29,Paid,3898.3,12-06-2023,Company E
43,07-11-2022,Ecuador,IoT Solution,5006.82,499.08,263.52,Paid,4771.26,01-12-2022,Company B
53,07-01-2023,Gibraltar,IoT Solution,7474.78,345.58,600.18,Overdue,7729.38,24-01-2023,Company D
55,15-09-2022,Mauritania,AI Solution,5778.81,473.39,421.46,Paid,5726.88,02-10-2022,Company C
47,12-03-2023,Reunion,UI/UX Design,729.64,74.36,43.41,Overdue,698.69,20-03-2023,Company A
69,27-05-2023,Tajikistan,AI Solution,7174.05,596.05,171.1,Overdue,6749.1,08-06-2023,Company D
84,07-01-2023,Thailand,E-commerce Development,2712.88,291.69,24.52,Pending,2445.71,16-01-2023,Company D
54,23-12-2022,Liechtenstein,Mobile App Development,3161.68,448.22,96.85,Overdue,2810.31,20-01-2023,Company A
49,23-04-2023,Ghana,AI Solution,9729.25,1081.18,771.15,Paid,9419.22,18-05-2023,Company C
39,25-06-2023,Pakistan,E-commerce Development,1879.53,283.52,48.93,Overdue,1644.94,03-07-2023,Company A
89,18-04-2023,Sweden,Mobile App Development,4677.76,566.46,77.98,Pending,4189.28,04-05-2023,Company D
78,13-05-2023,Italy,IoT Solution,7461.72,846.7,689.89,Paid,7304.91,26-05-2023,Company C
83,16-08-2022,Heard Island and McDonald Islands,AI Solution,9876.89,1359.35,388.38,Pending,8905.92,01-09-2022,Company A
9,25-08-2022,Italy,AI Solution,5275.78,333.74,339.72,Pending,5281.76,04-09-2022,Company E
98,30-12-2022,Ireland,E-commerce Development,4927.35,11.38,118.24,Pending,5034.21,18-01-2023,Company C
36,23-06-2023,Iran,Mobile App Development,3745.54,359.44,38.87,Paid,3424.97,16-07-2023,Company A
65,19-12-2022,Nauru,Mobile App Development,4804.67,833.88,112.41,Overdue,4083.2,08-01-2023,Company A
11,09-02-2023,Tunisia,IoT Solution,7141.45,484.24,571.07,Pending,7228.28,16-02-2023,Company D
46,01-01-2023,Palau,UI/UX Design,691.98,42.9,15.06,Paid,664.14,12-01-2023,Company E
21,15-11-2022,Greenland,E-commerce Development,4525.81,479.04,53.51,Overdue,4100.28,23-11-2022,Company B
92,17-09-2022,Grenada,AI Solution,9678.26,1458.04,481.81,Overdue,8702.03,11-10-2022,Company C
66,04-08-2022,Libyan Arab Jamahiriya,IoT Solution,4157.23,298.43,154.49,Pending,4013.29,15-08-2022,Company D
61,04-03-2023,Costa Rica,UI/UX Design,741.64,25.76,12.37,Pending,728.25,19-03-2023,Company A
33,22-01-2023,Angola,UI/UX Design,482.38,25,42.7,Overdue,500.08,18-02-2023,Company A
9,16-07-2022,Monaco,E-commerce Development,3257.05,298.91,123.55,Overdue,3081.69,27-07-2022,Company D
29,28-05-2023,San Marino,Mobile App Development,3646.11,166.61,8.94,Paid,3488.44,05-06-2023,Company B
99,31-01-2023,Mauritius,Web Development,1642.4,262.36,63.64,Pending,1443.68,27-02-2023,Company A
34,04-01-2023,Sao Tome and Principe,AI Solution,7257.98,440.23,182.59,Pending,7000.34,24-01-2023,Company C
29,21-03-2023,Uruguay,Mobile App Development,3787.91,279.27,39.49,Pending,3548.13,29-03-2023,Company C
5,18-01-2023,Mauritania,IoT Solution,6424.36,237.55,274.16,Paid,6460.97,03-02-2023,Company E
12,03-02-2023,Bhutan,IoT Solution,3230.25,342.53,195.69,Paid,3083.41,11-02-2023,Company A
88,05-11-2022,Saint Martin,Mobile App Development,4340.46,66.53,366.67,Overdue,4640.6,05-12-2022,Company D
29,02-08-2022,New Zealand,Web Development,1532.03,260.28,64.83,Paid,1336.58,23-08-2022,Company C
17,22-09-2022,Mongolia,Mobile App Development,1708.21,61.44,23.9,Paid,1670.67,17-10-2022,Company A
9,19-02-2023,Northern Mariana Islands,IoT Solution,5297.19,833.95,212.47,Overdue,4675.71,18-03-2023,Company D
34,23-10-2022,Western Sahara,IoT Solution,6410.51,92.59,631.16,Pending,6949.08,08-11-2022,Company C
88,02-07-2023,Guyana,UI/UX Design,741.37,106.42,31.27,Pending,666.22,31-07-2023,Company E
48,13-08-2022,Niger,Web Development,2578.17,467.77,89.37,Paid,2199.77,28-08-2022,Company C
64,17-10-2022,Sweden,E-commerce Development,1156.97,141.03,85.21,Pending,1101.15,12-11-2022,Company A
82,20-10-2022,Zambia,IoT Solution,6154.1,180.71,339.47,Overdue,6312.86,30-10-2022,Company C
32,03-06-2023,Saint Vincent and the Grenadines,E-commerce Development,3322.12,198.03,312.55,Pending,3436.64,12-06-2023,Company B
90,31-07-2022,Burundi,Web Development,649.44,94.42,25.28,Pending,580.3,30-08-2022,Company C
79,12-11-2022,Iraq,Web Development,846.77,22.67,26.32,Pending,850.42,29-11-2022,Company B
93,24-05-2023,Uganda,IoT Solution,7088.52,101.25,416.29,Pending,7403.56,19-06-2023,Company E
49,27-01-2023,Cameroon,AI Solution,9442.5,219.02,326.16,Paid,9549.64,09-02-2023,Company C
54,20-01-2023,Central African Republic,IoT Solution,5890.6,621.66,277.09,Overdue,5546.03,17-02-2023,Company A
75,27-12-2022,Belgium,AI Solution,3386.36,224.57,330.12,Pending,3491.91,20-01-2023,Company D
73,20-03-2023,Northern Mariana Islands,Web Development,2527.12,176.14,198.81,Overdue,2549.79,16-04-2023,Company B
38,25-05-2023,Saudi Arabia,AI Solution,6903.37,91.88,659.72,Paid,7471.21,23-06-2023,Company E
78,21-06-2023,Cyprus,E-commerce Development,4170.47,153.74,235.25,Paid,4251.98,01-07-2023,Company C
59,07-04-2023,Italy,Mobile App Development,2089.53,224.87,108.23,Paid,1972.89,28-04-2023,Company D
67,30-11-2022,Saint Lucia,E-commerce Development,3814.9,87.78,7.21,Pending,3734.33,23-12-2022,Company A
27,10-08-2022,Guinea,UI/UX Design,231.45,4.75,5.59,Pending,232.29,19-08-2022,Company B
50,24-01-2023,Haiti,IoT Solution,7616.3,1274.24,752.26,Overdue,7094.32,06-02-2023,Company D
55,13-01-2023,Tunisia,Web Development,1880.34,359.74,131.43,Pending,1652.03,04-02-2023,Company D
1,03-09-2022,France,UI/UX Design,380.39,21.41,20.5,Overdue,379.48,10-09-2022,Company C
99,05-08-2022,Dominica,UI/UX Design,746.54,87.05,36.85,Pending,696.34,24-08-2022,Company D
17,04-11-2022,Czech Republic,Web Development,631.95,17.9,8.36,Overdue,622.41,14-11-2022,Company B
54,30-04-2023,Gambia,UI/UX Design,516.1,63.04,30.84,Paid,483.9,15-05-2023,Company E
56,23-05-2023,New Caledonia,UI/UX Design,695.29,36.81,54.79,Paid,713.27,07-06-2023,Company B
36,31-01-2023,Hungary,Mobile App Development,2580.9,295.79,203.93,Overdue,2489.04,10-02-2023,Company C
57,02-07-2023,Zimbabwe,E-commerce Development,2555.5,509.02,86.81,Paid,2133.29,22-07-2023,Company A
67,15-06-2023,Nicaragua,UI/UX Design,850.62,105.2,41.33,Overdue,786.75,15-07-2023,Company A
90,31-07-2022,Sri Lanka,E-commerce Development,2448.32,157.46,19.56,Pending,2310.42,07-08-2022,Company A
67,06-06-2023,Antarctica (the territory South of 60 deg S),AI Solution,3626.49,1.42,277.18,Overdue,3902.25,23-06-2023,Company B
37,21-06-2023,Moldova,AI Solution,9972.74,905.91,745.35,Paid,9812.18,21-07-2023,Company B
38,13-09-2022,Guatemala,AI Solution,3836.58,236.56,68.13,Paid,3668.15,06-10-2022,Company C
49,10-11-2022,Canada,UI/UX Design,381.16,50.99,4.12,Paid,334.29,25-11-2022,Company B
58,01-11-2022,Belarus,UI/UX Design,736.03,9.75,68.5,Pending,794.78,28-11-2022,Company B
77,26-02-2023,Bahamas,E-commerce Development,1356.94,156,81.35,Paid,1282.29,19-03-2023,Company A
62,24-03-2023,Colombia,IoT Solution,2263.14,152.37,88.75,Paid,2199.52,19-04-2023,Company C
